match_key,career_match_index,career_stage,season,season_match_number,date,day_of_week,week_of_season,days_since_last_match,match_no,total_matches_that_day,total_sets_that_day,multi_game_day,first_match_of_day,last_match_of_day,same_day_opponent_num,opponent,opponent_slug,season_opponent_num,is_repeat_opponent,deaf_school,match_type,event_name,milestone_flag,result,set_scores,set_count,set_result,set_diff,location,comeback_win,total_points_for,total_points_against,margin_pct,high_margin_win,low_margin_loss,did_play,played_all_sets,stats_available,season_highs_flags,career_highs_flags,record_breaker_flag,deciding_set_win,deciding_set_loss,low_error_game,win_streak,loss_streak,was_set_swept,swept_opponent,deciding_set_played,sets_played,kills,kills_per_set,kill_pct,kill_attempts,kill_errors,hit_pct,assists,assists_per_set,ball_handling_attempts,ball_handling_errors,solo_blocks,assisted_blocks,total_blocks,blocks_per_set,block_errors,digs,dig_errors,digs_per_set,receiving,receiving_errors,receiving_per_set,aces,aces_per_set,ace_pct,serve_attempts,serve_errors,serve_pct,points,maxpreps
JR_09-27_BOHS_1,88,mid,JR,21,2018-09-27,Thursday,5,5,1,1,3,False,,,1,Bishop O'Connell,BOHS,1,False,False,injured,,,L,"10-25,7-25,3-25",3,0-3,-3,home,False,20,75,-0.579,False,False,True,False,False,,,False,False,False,True,0,1,True,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/09-27-2018/volleyball-18/bishop-oconnell-vs-model-secondary-school-for-the-deaf.htm?c=AWUtist-nUCY1vJIbDNbdQ#tab=box-score&schoolid=
JR_10-02_CGC_1,89,mid,JR,22,2018-10-02,Tuesday,5,5,1,1,3,False,,,1,Clinton Grace Christian,CGC,2,True,False,conference,,,W,"25-17,25-13,25-10",3,3-0,3,home,False,75,40,0.304,False,False,True,True,False,,,False,False,False,True,1,0,False,True,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-02-2018/volleyball-18/clinton-grace-christian-vs-model-secondary-school-for-the-deaf.htm?c=zs58NEQ3CEWFAWLCnEqX7A
JR_10-03_SJDS_1,90,mid,JR,23,2018-10-03,Wednesday,5,1,1,1,3,False,,,1,Smith Jewish Day School,SJDS,1,False,False,regular,,,W,"25-16,25-13,25-23",3,3-0,3,away,False,75,52,0.181,False,False,True,True,False,,,False,False,False,True,2,0,False,True,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-03-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-smith-jewish-day-school.htm?c=lEmjdylP3kasneLg6tCs-A#tab=matchup&schoolid=
JR_10-05_CSDF_1,93,mid,JR,24,2018-10-05,Friday,6,2,1,4,9,True,True,False,1,California School for the Deaf,CSDF,1,False,True,regular,SpikeOut 2018 @ Model,,L,"17-25,11-25",2,0-2,-2,home,False,28,50,-0.282,False,False,True,True,False,,,False,False,False,True,0,1,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/california-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=uTfrWXjXC0ab2OnZko5ZWQ#tab=box-score&schoolid=
JR_10-05_CSDR_2,94,mid,JR,25,2018-10-05,Friday,6,0,2,4,9,True,False,False,1,California School for the Deaf-Riverside,CSDR,1,False,True,regular,SpikeOut 2018 @ Model,,L,"19-25,19-25",2,0-2,-2,home,False,38,50,-0.136,False,False,True,True,False,,,False,False,False,True,0,2,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/california-school-for-the-deaf-riverside-vs-model-secondary-school-for-the-deaf.htm?c=KhNLA8DP6UqZWJwhQMZBqA#tab=box-score&schoolid=
JR_10-05_TSD_3,91,mid,JR,26,2018-10-05,Friday,6,0,3,4,9,True,False,False,1,Texas School for the Deaf,TSD,1,False,True,regular,SpikeOut 2018 @ Model,,L,"10-25,13-25",2,0-2,-2,home,False,23,50,-0.37,False,False,True,True,False,,,False,False,False,True,0,3,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-texas-school-for-the-deaf.htm?c=npmD644d_kyYdOwKEBpoPw#tab=box-score&schoolid=
JR_10-05_MSD_4,92,mid,JR,27,2018-10-05,Friday,6,0,4,4,9,True,False,True,1,Maryland School for the Deaf,MSD,1,False,True,regular,SpikeOut 2018 @ Model,,L,"25-20,15-25,13-15",3,1-2,-1,home,False,53,60,-0.062,False,True,True,True,False,,,False,False,True,True,0,4,False,False,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=c08RkMwexU2tiK_VWEirJA#tab=matchup&schoolid=
JR_10-06_ISD_1,95,mid,JR,28,2018-10-06,Saturday,6,1,1,3,6,True,True,False,1,Indiana School for the Deaf,ISD,1,False,True,regular,SpikeOut 2018 @ Model,,L,"17-25,19-25",2,0-2,-2,home,False,36,50,-0.163,False,False,True,True,False,,,False,False,False,True,0,5,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/indiana-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=8WC7da7pHk2qQTi6pqm3IA#tab=box-score&schoolid=
JR_10-06_CSDF_2,96,mid,JR,29,2018-10-06,Saturday,6,0,2,3,6,True,False,False,1,California School for the Deaf,CSDF,2,True,True,regular,SpikeOut 2018 @ Model,,L,"9-25,16-25",2,0-2,-2,home,False,25,50,-0.333,False,False,True,True,False,,,False,False,False,True,0,6,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/california-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=cYqwpxb6d0OyGwpqiIBi0A#tab=box-score&schoolid=
JR_10-06_CSDR_3,97,mid,JR,30,2018-10-06,Saturday,6,0,3,3,6,True,False,True,1,California School for the Deaf-Riverside,CSDR,2,True,True,regular,SpikeOut 2018 @ Model,,L,"14-25,10-25",2,0-2,-2,home,False,24,50,-0.351,False,False,True,True,False,,,False,False,False,True,0,7,True,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/california-school-for-the-deaf-riverside-vs-model-secondary-school-for-the-deaf.htm?c=1pCfPJh37UyyWr-jRRAbDQ#tab=box-score&schoolid=
JR_10-09_RB_1,98,mid,JR,31,2018-10-09,Tuesday,6,3,1,1,3,False,,,1,Riverdale Baptist,RB,3,True,False,regular,,,L,"15-25,19-25,10-25",3,0-3,-3,home,False,44,75,-0.261,False,False,True,True,False,,,False,False,False,True,0,8,True,False,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-09-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-riverdale-baptist.htm?c=PJGyWueVVUimgHq4hG3jbg#tab=box-score&schoolid=
JR_10-10_OAKCREST_1,99,mid,JR,32,2018-10-10,Wednesday,6,1,1,1,3,False,,,1,Oakcrest,OAKCREST,1,False,False,regular,,,W,"25-18,25-16,25-18",3,3-0,3,away,False,75,52,0.181,False,False,True,True,False,,,False,False,False,True,1,0,False,True,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-10-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-oakcrest.htm?c=hkGHXMiQwkCN_TmLP32IVw#tab=matchup&schoolid=
JR_10-11_WIS_1,100,mid,JR,33,2018-10-11,Thursday,7,1,1,1,3,False,,,1,Washington International,WIS,1,False,False,conference,,,L,"8-25,12-25,21-25",3,0-3,-3,home,False,41,75,-0.293,False,False,True,True,False,,,False,False,False,True,0,1,True,False,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-11-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-washington-international.htm?c=rM4IVytEz0ygFaEhEQ9CVQ
JR_10-16_BHA_1,101,mid,JR,34,2018-10-16,Tuesday,7,5,1,1,3,False,,,1,Berman Hebrew Academy,BHA,1,False,False,regular,,,W,"25-8,25-13,25-9",3,3-0,3,away,False,75,30,0.429,False,False,True,True,False,,,False,False,False,True,1,0,False,True,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-16-2018/volleyball-18/berman-hebrew-academy-vs-model-secondary-school-for-the-deaf.htm?c=0ZG7rpPS9kidPsxOCv2JFw#tab=matchup&schoolid=
JR_10-18_FIELD_1,102,mid,JR,35,2018-10-18,Thursday,8,2,1,1,3,False,,,1,Field,FIELD,1,False,False,conference,,,W,"25-13,25-13,25-22",3,3-0,3,away,False,75,48,0.22,False,False,True,True,False,,,False,False,False,True,2,0,False,True,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-18-2018/volleyball-18/field-vs-model-secondary-school-for-the-deaf.htm?c=9Y2TSXKnlUOH7p5xzj83Kw#tab=matchup&schoolid=
JR_10-19_BULLIS_1,103,mid,JR,36,2018-10-19,Friday,8,1,1,1,4,False,,,1,Bullis,BULLIS,2,True,False,regular,,,L,"23-25,14-25,26-24,20-25",4,1-3,-2,home,False,83,99,-0.088,False,True,True,True,False,,,False,False,False,True,0,1,False,False,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-19-2018/volleyball-18/bullis-vs-model-secondary-school-for-the-deaf.htm?c=CBTL9de1rU6ydjYIwywyog#tab=matchup&schoolid=
JR_10-22_SSFS_1,104,mid,JR,37,2018-10-22,Monday,8,3,1,1,4,False,,,1,Sandy Spring Friends,SSFS,2,True,False,conference,PVAC Tournament Quarterfinals,,W,"25-1,25-3,24-26,25-23",4,3-1,2,home,False,99,53,0.303,False,False,True,True,False,,,False,False,False,True,1,0,False,False,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-sandy-spring-friends.htm?c=nHgUcvtCZkGaGfn06RSY9Q#tab=matchup&schoolid=
JR_10-29_WIS_1,105,mid,JR,38,2018-10-29,Monday,9,7,1,1,3,False,,,1,Washington International,WIS,2,True,False,championship,PVAC Tournament Championship,,L,"12-25,11-25,20-25",3,0-3,-3,neutral,False,43,75,-0.271,False,False,True,True,False,,,False,False,False,True,0,1,True,False,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/10-29-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-washington-international.htm?c=LOqNGbuhOE-1OTwiUK8QDw#tab=box-score&schoolid=
JR_11-06_SWW_1,106,mid,JR,39,2018-11-06,Tuesday,10,8,1,1,5,False,,,1,School Without Walls,SWW,3,True,False,playoff,DCSAA State Tournament First Round,last JR match,L,,5,2-3,-1,neutral,False,0,0,,False,False,True,True,False,,,False,False,False,True,0,2,False,False,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,https://www.maxpreps.com/games/11-06-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-school-without-walls.htm?c=6UCwlLsoc0ipcs1Ww4M2RA#tab=matchup&schoolid=
SR_08-29_MARET_1,107,mid,SR,1,2019-08-29,Thursday,1,296,1,1,5,False,,,1,Maret,MARET,1,False,False,regular,,first SR match,W,"27-25,20-25,25-23,15-25,16-14",5,3-2,1,away,False,103,112,-0.042,False,False,True,True,True,aces;assists,aces;assists,True,True,False,False,1,0,False,False,True,5,11.0,2.2,34.4,32.0,4.0,0.219,3.0,0.6,16.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,4.0,24.0,2.0,4.8,14.0,2.8,42.4,33,2,93.9,24,https://www.maxpreps.com/games/08-29-2019/volleyball-19/maret-vs-model-secondary-school-for-the-deaf.htm?c=ZWSY1lY28Ui5v0UQkdb80w
SR_09-03_DCI_1,108,mid,SR,2,2019-09-03,Tuesday,1,5,1,1,3,False,,,1,DC International,DCI,1,False,False,regular,,,W,"25-16,25-19,25-16",3,3-0,3,home,False,75,51,0.19,False,False,True,True,True,total_blocks,,False,False,False,False,2,0,False,True,False,3,10.0,3.3,33.3,30.0,7.0,0.1,2.0,0.7,13.0,0.0,1.0,0.0,1.0,0.3,0.0,14.0,0.0,4.7,12.0,3.0,4.0,6.0,2.0,33.3,18,2,88.9,12,https://www.maxpreps.com/games/09-03-2019/volleyball-19/dc-international-vs-model-secondary-school-for-the-deaf.htm?c=vnGUQ0iSNE-oyNlMWcmh9w
SR_09-05_CL_1,109,mid,SR,3,2019-09-05,Thursday,2,2,1,1,3,False,,,1,Covenant Life,CL,1,False,False,regular,,,L,"18-25,23-25,9-25",3,0-3,-3,away,False,50,75,-0.2,False,False,True,True,True,,,False,False,False,False,0,1,True,False,False,3,5.0,1.7,14.3,35.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,3.3,12.0,3.0,4.0,0.0,0.0,0.0,6,0,100.0,1,https://www.maxpreps.com/games/09-05-2019/volleyball-19/covenant-life-vs-model-secondary-school-for-the-deaf.htm?c=XppDyalKBEaO1F5pxy-NzA
SR_09-07_BIHS_1,110,mid,SR,4,2019-09-07,Saturday,2,2,1,3,8,True,True,False,1,Bishop Ireton,BIHS,1,False,False,regular,Fredericksburg Invitational 2019,,L,"20-25,14-25",2,0-2,-2,neutral,False,34,50,-0.19,False,False,True,True,True,,,False,False,False,False,0,2,True,False,False,2,5.0,2.5,23.8,21.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,1.0,3.5,0.0,0.0,0.0,7,1,85.7,3,https://www.maxpreps.com/games/09-07-2019/volleyball-19/bishop-ireton-vs-model-secondary-school-for-the-deaf.htm?c=2i4PtaWEmUuMlDlVE65NRg
SR_09-07_HIGHLAND_2,111,mid,SR,5,2019-09-07,Saturday,2,0,2,3,8,True,False,False,1,Highland,HIGHLAND,1,False,False,regular,Fredericksburg Invitational 2019,,W,"25-19,25-27,15-12",3,2-1,1,neutral,False,65,58,0.057,False,False,True,True,True,,,False,False,False,False,1,0,False,False,True,3,7.0,2.3,21.2,33.0,3.0,0.121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,20.0,0.0,6.7,2.0,0.7,18.2,11,1,90.9,13,https://www.maxpreps.com/games/09-07-2019/volleyball-19/highland-vs-model-secondary-school-for-the-deaf.htm?c=X8J5gh-oIUy5sRyoxk1a1A
SR_09-07_EPISCOPAL_3,112,mid,SR,6,2019-09-07,Saturday,2,0,3,3,8,True,False,True,1,Episcopal,EPISCOPAL,1,False,False,regular,Fredericksburg Invitational 2019,,L,"21-25,27-25,0-15",3,1-2,-1,neutral,False,48,65,-0.15,False,False,True,True,True,,,False,False,False,False,0,1,False,False,True,3,7.0,2.3,22.6,31.0,8.0,-0.032,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,13.0,1.0,4.3,3.0,1.0,23.1,13,1,92.3,9,https://www.maxpreps.com/games/09-07-2019/volleyball-19/episcopal-vs-model-secondary-school-for-the-deaf.htm?c=z7WUjmSlxE2k__PRNpRWFg
SR_09-10_SAA_1,113,mid,SR,7,2019-09-10,Tuesday,2,3,1,1,3,False,,,1,Spencerville Adventist Academy,SAA,1,False,False,conference,,,W,"25-21,25-19,25-14",3,3-0,3,home,False,75,54,0.163,False,False,True,True,True,,,False,False,False,False,1,0,False,True,False,3,6.0,2.0,40.0,15.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,16.0,0.0,5.3,5.0,1.7,31.3,16,3,81.2,10,https://www.maxpreps.com/games/09-10-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-spencerville-adventist-academy.htm?c=EtNkqAr_CkSDH8Kt_dbdwA
SR_09-12_BIHS_1,114,late,SR,8,2019-09-12,Thursday,3,2,1,1,3,False,,,1,Bishop Ireton,BIHS,2,True,False,regular,,,L,"11-25,13-25,17-25",3,0-3,-3,away,False,41,75,-0.293,False,False,True,True,True,,,False,False,False,False,0,1,True,False,False,3,4.0,1.3,17.4,23.0,2.0,0.087,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.3,15.0,4.0,5.0,0.0,0.0,0.0,9,0,100.0,3,https://www.maxpreps.com/games/09-12-2019/volleyball-19/bishop-ireton-vs-model-secondary-school-for-the-deaf.htm?c=HZy5AnNr9Uaasgc2r4pO2Q
SR_09-14_SCA_1,115,late,SR,9,2019-09-14,Saturday,3,2,1,5,11,True,True,False,1,Shalom Christian Academy,SCA,1,False,False,regular,Oriole Classic 2019 @ Maryland,,W,"26-24,25-21",2,2-0,2,neutral,False,51,45,0.062,False,False,True,True,True,,,False,False,False,False,1,0,False,True,False,2,8.0,4.0,30.8,26.0,1.0,0.269,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,11.0,1.0,5.5,0.0,0.0,0.0,6,1,83.3,2,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-shalom-christian-academy.htm?c=yv6lm6GTPESUIYsRe0GjYg
SR_09-14_MSD_2,116,late,SR,10,2019-09-14,Saturday,3,0,2,5,11,True,False,False,1,Maryland School for the Deaf,MSD,1,False,True,regular,Oriole Classic 2019 @ Maryland,,T,"27-26,24-26",2,1-1,0,away,False,51,52,-0.01,False,False,True,True,True,total_blocks,,False,False,False,False,0,0,False,False,False,2,6.0,3.0,25.0,24.0,2.0,0.167,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,17.0,0.0,8.5,13.0,0.0,6.5,2.0,1.0,22.2,9,2,77.8,5,https://www.maxpreps.com/games/09-14-2019/volleyball-19/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=JZy_Ujt1k0WRjGKfk_TTCg
SR_09-14_SJCP_3,117,late,SR,11,2019-09-14,Saturday,3,0,3,5,11,True,False,False,1,St. John's Catholic Prep,SJCP,1,False,False,regular,Oriole Classic 2019 @ Maryland,,L,"18-25,16-25",2,0-2,-2,neutral,False,34,50,-0.19,False,False,True,True,True,total_blocks,,False,False,False,False,0,1,True,False,False,2,4.0,2.0,23.5,17.0,4.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,1.0,0.5,0.0,8.0,0.0,4.0,8.0,4.0,4.0,1.0,0.5,12.5,8,1,87.5,4,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-st-johns-catholic-prep.htm?c=zz-mVFyWi0eZ5kSQmFtHqg
SR_09-14_MSD_4,118,late,SR,12,2019-09-14,Saturday,3,0,4,5,11,True,False,False,2,Maryland School for the Deaf,MSD,2,True,True,regular,Oriole Classic 2019 @ Maryland,,W,"25-18,17-25,18-16",3,2-1,1,away,False,60,59,0.008,False,False,True,True,True,,,False,True,False,False,1,0,False,False,True,3,5.0,1.7,23.8,21.0,0.0,0.238,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.3,15.0,2.0,5.0,1.0,0.3,11.1,9,1,88.9,3,https://www.maxpreps.com/games/09-14-2019/volleyball-19/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=6yBlF3an7kquIU0xy9I1Sg
SR_09-14_NL_5,119,late,SR,13,2019-09-14,Saturday,3,0,5,5,11,True,False,True,1,New Life Christian School,NL,1,False,False,regular,Oriole Classic 2019 @ Maryland,,W,"25-12,25-15",2,2-0,2,away,False,50,27,0.299,False,False,True,True,True,,,False,False,False,True,2,0,False,True,False,2,4.0,2.0,33.3,12.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,5.0,1.0,2.5,3.0,1.5,30.0,10,1,90.0,8,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-varsity-opponent.htm?c=zTlurXAekU6DPGK1hKcfnw
